"V1";"V2";"V3";"V4";"V5";"V6";"V7";"sil"
-0.105210953637238;-1;-0.523365100230036;-0.51140456182473;0.729879984223278;-0.219207579672696;-0.259395424836601;0.656414592571349
0.052009456264776;0;-0.454348610609888;-0.394957983193277;0.560665241850296;-0.729857819905213;-0.343261355174981;0.518581437944797
-0.130786036684913;-1;-0.480434968747324;-0.526809808752787;0.504361586853655;-0.158298697700193;-0.259395424836601;0.410514355785682
-0.133571305905154;-1;0.252546024285155;-0.592454908440039;0.773794725598636;-0.0834624465102553;-0.263517528223411;0.661683660934981
-0.392074378905655;-1;-0.829392850387743;-0.680522248867573;0.247536901367787;-0.105672587085226;-0.418240690771721;0.134855756881881
-0.0433604336043366;0;0.460723419802704;-0.320498716538321;0.800550452739235;-0.0121400547782959;0.0588235294117647;0.736764529000888
-0.173725803587285;-1;0.293963963963964;0.211177278973889;0.721986078261382;-0.234439124487005;-0.259395424836601;0.668849142653436
-0.191323257924216;-1;-0.520399975310166;-0.51140456182473;0.729879984223278;-0.269911902193456;-0.259395424836601;0.665538163909405
-0.240098749868684;-1;-0.520399975310166;-0.274509803921569;0.287426080121379;-0.266966687357748;-0.257236227824463;0.248012199449001
0.0362811791383217;0;0.0764272559852669;0.381818181818182;0.698381988334265;-0.121230769230769;-0.34841628959276;0.689344229934061
0.0342588331543694;0;-0.347391786903441;-0.0829831932773109;0.270774722449103;-0.181644764730819;-0.34841628959276;0.251092578370341
0.00504369245205574;0;0.447280799112098;-0.320543565147882;0.811218980729385;-0.0683971981870616;0.152249134948097;0.787579719110217
-0.676784220797324;0.561904761904762;-0.469178082191781;-0.463157894736842;0.698731009830206;0.110153846153846;-0.33575677461996;0.533763213860284
0.00902237787143108;0;0.436599293030001;0.394957983193277;0.764373776451944;-0.215414127736402;0.0960604425256341;0.742479233278252
0.00902237787143108;0;0.436599293030001;0.394957983193277;0.809320252946908;-0.360345134317737;0.0960604425256341;0.787597558358455
-0.284918005459357;-1;-0.0769689229459343;-0.506666666666667;0.779123212077457;-0.234439124487005;-0.263517528223411;0.706926167027886
0.0149060671388976;0;0.447280799112098;-0.153256704980843;0.176870814704906;-0.0891293147861925;0.123904881101377;0.187728838778178
-0.312801078357715;-1;-0.436599293030001;-0.355650154798762;0.773794725598636;-0.234439124487005;-0.279964617425918;0.71957471759946
0.0198488333881039;0;0.347391786903441;0.21036889332004;0.607869061085973;-0.166514285714286;0.152249134948097;0.597230409379834
0.0195853312622408;0;0.436599293030001;0.429335370511841;0.549838675947779;-0.0723514211886305;0.0960604425256341;0.537825456623674
0.0195853312622408;0;0.309462915601023;0.21036889332004;0.811420179682101;-0.0545345345345345;0.123904881101377;0.789130581233607
-0.558686730506156;-1;-0.229009009009009;-0.160366972477064;0.650682756430613;-0.327212261422788;-0.418240690771721;0.589813697842009
-0.662469562988594;0.0714285714285714;-0.627551342812006;-0.860860923038698;0.0338619524242817;-0.294619982920581;-0.200931857891672;0.312344760270373
0.00673864767593187;0;-0.530815334162615;-0.305147058823529;0.741389469173496;-0.586065573770492;-0.277310924369748;0.711916014839079
0.00673864767593187;0;-0.454348610609888;0.320543565147882;0.741389469173496;-0.181644764730819;-0.277310924369748;0.723657943475779
-0.35037905213711;-1;0.293963963963964;-0.274509803921569;0.779123212077457;-0.197329995828118;-0.263517528223411;0.728303723068051
0.00480731953167402;0;0.0764272559852669;0.381818181818182;0.700477697127613;0.0736946934130034;-0.294491525423729;0.669902704511988
-0.57767607424358;-1;-0.349343629343629;-0.104424778761062;0.694337604116254;-0.69281914893617;-0.376216673719848;0.584813464249971
